Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian,,
11/9/17 1:00,Paola,KS,Circle,2 hours,Im sitting by my window smoking and happen to notice that im seeing an oddly number of lights here lately some go some stay but noticed,11/9/17,11/9/17,1:00:00,AM,,
11/8/17 22:20,Tontitown,AR,Circle,2 minutes,Large solid white ball.,11/9/17,11/8/17,10:20:00,PM,,
11/8/17 17:30,Cole Camp,MO,Circle,20 minutes,"Small black circle object then turned red, orange and then a bright white. ((NUFORC Note: Looks like a contrail?? PD))",11/17/17,11/8/17,5:30:00,PM,,
11/6/17 23:50,Helena,MT,Circle,40 seconds,((HOAX??)) I seen a dim orange circle flying over Helena around 10:30 pm. ((anonymous report)),11/9/17,11/6/17,11:50:00,PM,,
11/6/17 22:00,Boise,ID,Circle,3 seconds,Big green orb falling straight down out of sky.,11/9/17,11/6/17,10:00:00,PM,,
11/5/17 21:50,Long Beach,CA,Circle,2-3min,Slow and low flying no sound big dark circluar object with lights. ((anonymous report)),11/9/17,11/5/17,9:50:00,PM,,
11/5/17 19:38,Highway 60 (Canada),MB,Circle,1 second,It looked like light gray we just drove by it at approximately 100 km an hour. It was suspended not moving approx. 10 to 20' alt..,11/9/17,11/5/17,7:38:00,PM,,
11/5/17 19:15,Moreno Valley,CA,Circle,15 minutes,"Red solid UFO orb hovering in Moreno Valley, CA.",11/9/17,11/5/17,7:15:00,PM,,
11/4/17 18:00,Dunedin,FL,Circle,~10-15 seconds,"Facing N from Mease Dunedin Hospital, a metallic, spherical obj. was seen visible in daylight, refracting sunlight. ((anonymous report)",11/9/17,11/4/17,6:00:00,PM,,
11/4/17 0:00,Shakopee,MN,Circle,1 hour+,Smaller circles form bigger circle over Shakopee. I was able to get a clear picture.,11/9/17,11/4/17,12:00:00,AM,,
11/3/17 23:00,Portland,OR,Circle,nightly,Star sized crafts that hover over Portland metro on a nightly basis.,11/9/17,11/3/17,11:00:00,PM,,
11/3/17 20:00,Bullhead City,AZ,Circle,30 seconds,I had seen a black object is all i know . with no lights and no noticible sound. ((anonymous report)),11/17/17,11/3/17,8:00:00,PM,,
11/3/17 14:38,Port Austin,MI,Circle,2 minutes,"Silver, circular craft, shifting to rainbow crystalline in clear sunny sky; lasting 1-2 minutes.",11/9/17,11/3/17,2:38:00,PM,,
11/2/17 21:00,Canal Fulton,OH,Circle,3 minutes,I observed two large circle shaped objects traveling at a high rate of speed dart across the sky the suddenly stop. One of the objects,11/3/17,11/2/17,9:00:00,PM,,
11/1/17 7:18,Cleveland,OH,Circle,3 minutes,"They were moving so fast, I couldn't catch all of them on camera, I tried to pull the video up on My phone and it was gone.",11/9/17,11/1/17,7:18:00,AM,,
10/31/17 0:35,Moodus,CT,Circle,seconds,"Large, bright (shooting star?) moved quickly low on horizon; bigger, brighter, slower than a normal shooting star.",11/3/17,10/31/17,12:35:00,AM,,
10/30/17 22:30,Charlotte,NC,Circle,10 minutes,Bright starlike light that moved erratically,11/3/17,10/30/17,10:30:00,PM,,
10/29/17 23:00,Helen,GA,Circle,Cabin (Tanglewoods),"Bright white star like lights, At first l thought they were stars in the sky being in the woods and very dark. The more l kept looking",11/3/17,10/29/17,11:00:00,PM,,
10/28/17 19:05,Cross Lake,MN,Circle,1-3 minutes,Five bright orange red lights moved upwards from a line above the horizon to disappear into the night time clouds.,11/3/17,10/28/17,7:05:00,PM,,
10/27/17 14:00,San Diego,CA,Circle,5-10 minutes,"Small round stationary obect appearing to be high altitude change locations, grow in brightness, dim, disappear. ((anonymous report))",2/16/18,10/27/17,2:00:00,PM,,
10/27/17 13:32,South Pasadena,CA,Circle,2 minutes,4 circular lights in early afternoon.,11/3/17,10/27/17,1:32:00,PM,,
10/26/17 18:40,Laguna Beach,CA,Circle,40 minutes,"Saw UFO flying over ocean, while on my deck.",12/4/17,10/26/17,6:40:00,PM,,
10/25/17 6:50,Stone Mountain,GA,Circle,3 minutes,Bright solid white objects moving swiftly south to north.,11/3/17,10/25/17,6:50:00,AM,,
10/25/17 2:00,Sonoma,CA,Circle,4 hours,"Viewed from Sonoma, California.",11/3/17,10/25/17,2:00:00,AM,,
10/24/17 23:30,Fort Collins,CO,Circle,15 seconds,"Fast moving red lights over Fort Collins, CO. ((anonymous report))",11/3/17,10/24/17,11:30:00,PM,,
10/24/17 22:20,Milford,CT,Circle,2 minutes,Circle with bright fog lights and green lights around it traveling fast and close like ready to land. ((anonymous report)),11/3/17,10/24/17,10:20:00,PM,,
10/24/17 20:45,Conway,AR,Circle,5 minutes,Three alternating bright lights,11/3/17,10/24/17,8:45:00,PM,,
10/22/17 5:45,Hansville,WA,Circle,2 minutes,"High altitude, slow moving, reversed direction, increased speed.",11/3/17,10/22/17,5:45:00,AM,,
10/21/17 23:00,Kent,WA,Circle,7 minutes,Orange orbs in sky.,11/3/17,10/21/17,11:00:00,PM,,
10/21/17 22:40,Louisville,KY,Circle,3 minutes,Watched at least 15 bright orange-red objects rise above tree line and traveled independently from S to NE. ((anonymous report)),11/3/17,10/21/17,10:40:00,PM,,
10/21/17 20:45,Taylor,MI,Circle,<1 minute,"Really large bright red light. Within seconds of looking at it, a small red light came off of it and flew away. ((anonymous report))",11/3/17,10/21/17,8:45:00,PM,,
10/21/17 11:30,Sacramento,CA,Circle,5 minutes,"Two very high altitude craft flying toward each other on collision course, then both stopped, hovered.",11/3/17,10/21/17,11:30:00,AM,,
10/21/17 8:05,Lafayette,IN,Circle,10,"Look like eclipse of Sun as just a slither could be seen, like something transparent covering the Sun,. ((anonymous report))",11/3/17,10/21/17,8:05:00,AM,,
10/20/17 8:00,Los Banos,CA,Circle,30 minutes,Circle shape objects of grey to light orange colore moving fast and changing directions. ((anonymous report)),11/3/17,10/20/17,8:00:00,AM,,
10/19/17 23:25,Magna,UT,Circle,5 seconds,On 10/12/17 at 23:25 a coworker and I were outside when a bright blue circular object appeared high in the middle of the sky.,10/19/17,10/19/17,11:25:00,PM,,
10/19/17 22:00,Albany,NY,Circle,1-2 minutes,"Distant (no ability to gauge, nor size,) a yellow light with alternating orange circle.",2/22/18,10/19/17,10:00:00,PM,,
10/18/17 19:16,Dora,AL,Circle,2 hours,Bright multi-colored lights coming from the East moving towards a larger light in the West…,10/19/17,10/18/17,7:16:00,PM,,
10/18/17 19:15,Arnold,MO,Circle,1-2 minutes,"Two bright lights sit in sky at strange position then disappear, Arnold, MO.",10/19/17,10/18/17,7:15:00,PM,,
10/18/17 11:00,Bay Minnette,AL,Circle,4 minutes,Clear baseball size orbs sighting. ((anonymous report)),10/19/17,10/18/17,11:00:00,AM,,
10/18/17 10:40,North Adams,MA,Circle,3 seconds,Light circle vanished strait up.,1/12/18,10/18/17,10:40:00,AM,,
10/17/17 21:30,Tempe,AZ,Circle,1 minutes,Orange/yellow orb near Sky Harbor. ((anonymous report)),11/3/17,10/17/17,9:30:00,PM,,
10/17/17 20:00,Browns Summit,NC,Circle,8 minutes,"Phenomenal sighting of 12 orange balls of light in the night sky, as they slowly combined and faded away!",10/19/17,10/17/17,8:00:00,PM,,
10/17/17 19:30,Dora,AL,Circle,5 hours,"At about 7:30 PM, I saw approximately 50 circular objects with red, green, blue and white pulsating lights, moving very slowly.",10/19/17,10/17/17,7:30:00,PM,,
10/17/17 0:30,Newtown,PA,Circle,2 seconds,"A purple circle in the sky speeds off in the distance above Newtown, PA.",10/19/17,10/17/17,12:30:00,AM,,
10/17/17,Dora,AL,Circle,ongoing,"Numerous multicolored flashing lights, circular in shape and very quite flying in random circles",10/19/17,10/17/17,,,,
10/16/17 6:15,Huntsville,TX,Circle,5 minutes,Saw ball of light move low to ground and back up.,10/19/17,10/16/17,6:15:00,AM,,
10/15/17 20:00,Hillsboro,OR,Circle,1,"At 8 PM pacific time, I was star watching with husband. We both noticed a ""star"" moving. ((anonymous report))",10/19/17,10/15/17,8:00:00,PM,,
10/15/17 19:30,Seven Hills,OH,Circle,1-2 minutes,"When my wife pointed out a plane in the sky pretty high up. It had its smoke trail following, but that isn’t what she pointed out. Ther",10/19/17,10/15/17,7:30:00,PM,,
10/15/17 14:00,Houston,TX,Circle,30 seconds,((NUFORC Note: Witness provides no significant data. PD)),10/19/17,10/15/17,2:00:00,PM,,
10/15/17 10:00,Colorado Springs,CO,Circle,2:38,We were viewing my videos because I couldnt understand what kind of motion was making all 4 cameras record and turn on minutes apart. S,11/3/17,10/15/17,10:00:00,AM,,
10/15/17 3:30,Kissimmee,FL,Circle,5,Light moving in incredible speed and movement confirmed by former military veteran to not be any known A/C. ((anonymous report)),10/19/17,10/15/17,3:30:00,AM,,
10/15/17 0:00,Hickory,NC,Circle,10 seconds,On our way home when suddenly we looked up in the sky and saw blue and green lights looked like a circle. ((anonymous report)),10/19/17,10/15/17,12:00:00,AM,,
10/14/17 21:02,Grand Isle,VT,Circle,5 minutes,Three lights formed a triangle at top and two lower light. Orange lights. We took a picture.,10/19/17,10/14/17,9:02:00,PM,,
10/14/17 20:30,Newport,OR,Circle,5 minutes,Two red orbs the first one came down the beach line up in the sky at night and then it just went straight up into the sky and disappear,10/19/17,10/14/17,8:30:00,PM,,
10/14/17 17:30,Kansas City,MO,Circle,Unknown,Circular light formation seen in sky.,10/19/17,10/14/17,5:30:00,PM,,
10/13/17 0:00,New Richmond,OH,Circle,20 minutes,"Small circular shape in the sky for 20 mins it disappered then came back 20 min later, stayed for 15 min. ((anonymous report))",11/3/17,10/13/17,12:00:00,AM,,
10/10/17 22:10,Cape Coral,FL,Circle,5 minutes,"Round glowing, or molten, orange object.",10/19/17,10/10/17,10:10:00,PM,,
10/10/17 21:15,Puyallup (South Hill),WA,Circle,10 seconds,"A large, dark, disk-shaped object plowed through clouds, was observed by couple in hot tub.",10/19/17,10/10/17,9:15:00,PM,,
10/8/17 21:47,Winnipeg (Canada),MB,Circle,0.3,UFO I saw flew in a very irregular flight pattern making a very fast half circle turn. ((anonymous report)),10/19/17,10/8/17,9:47:00,PM,,
10/8/17 16:00,Paul’s Valley (near),OK,Circle,~5 minutes,"Driving north on I-35, past Paul’s Valley Okla, but not close to Purcell.

It was white and round. Didn’t move as far as we could tel",10/19/17,10/8/17,4:00:00,PM,,
10/8/17 1:06,Athol,ID,Circle,15 minutes,Orange globes seen from Athol that appeared to be near Sandpoint.,10/19/17,10/8/17,1:06:00,AM,,
10/8/17 0:05,Hastings Ranch,CA,Circle,10 minutes,3 lights in sky over Hastings Ranch.,10/19/17,10/8/17,12:05:00,AM,,
10/6/17 20:30,Claymont,DE,Circle,>1 hour,Three sets of lights orbiting around three centers. ((NUFORC Note: We suspect advertising lights. PD)),10/19/17,10/6/17,8:30:00,PM,,
10/6/17 19:40,Jemez Springs,NM,Circle,40 seconds,Video shows something flying past moon.,10/19/17,10/6/17,7:40:00,PM,,
10/6/17 19:00,Coopersburg,PA,Circle,seconds,I looked out my bedroom window around 19:00 hrs. it was cloudy and seen a white round light no other colors going south to north very f,10/19/17,10/6/17,7:00:00,PM,,
10/5/17 7:03,Monroe,CT,Circle,10 minutes,"A ball of red light, slightly rippled.",10/19/17,10/5/17,7:03:00,AM,,
10/5/17 5:30,Clifton,NJ,Circle,10 seconds,"Very bright object, the size of a penny or a nickel when held in the hand, &quot;floating&quot; over there.",10/5/17,10/5/17,5:30:00,AM,,
10/4/17 12:26,Woodland,WA,Circle,2 seconds,"UFO sighted over Woodland, WA.",10/5/17,10/4/17,12:26:00,PM,,
10/4/17 6:05,Troy,MI,Circle,20-30 seconds,Bright white light bigger than a soft ball.,10/19/17,10/4/17,6:05:00,AM,,
10/3/17 23:00,Nakina,NC,Circle,1 hour+,"Multiple sightings of single ""light craft"" zigzagging back and forth across the sky.",10/5/17,10/3/17,11:00:00,PM,,
10/3/17 2:58,Independence,OR,Circle,>60 seconds,We were driving on Highway 26 between 2:50 and 3 p.m. headed towards Salem Oregon and in the sky over the area that would be Independen,10/5/17,10/3/17,2:58:00,AM,,
10/1/17 20:43,Moravia,NY,Circle,1 hour,A round red bright sphere was dancing in the sky then shot like dart across the sky and stayed for awhile. ((anonymous report)),10/5/17,10/1/17,8:43:00,PM,,
10/1/17 12:00,Baltimore,MD,Circle,45 minutes,Circle like object UFO moves and does dance in sky.,10/5/17,10/1/17,12:00:00,PM,,
9/30/17 20:30,Harpursville,NY,Circle,15,Several circles in a cluster then separated into groups 3 with 3 to 4 in a group then one group went into a l shape then all disapeared,10/5/17,9/30/17,8:30:00,PM,,
9/30/17 13:45,Eddyville,KY,Circle,Unknown,"On 9-30-17, at approximately 1:45 PM. I noticed a group of people looking up to the sky. When I looked to try and see what they were lo",10/5/17,9/30/17,1:45:00,PM,,
9/29/17 23:30,Kingsport,TN,Circle,1 hour,A large star like object was moving in strange ways unlike anything I've ever seen. It changed colors and was flashing sometimes a redd,10/5/17,9/29/17,11:30:00,PM,,
9/29/17 23:00,Huntington,WV,Circle,60 seconds,Orange solid light zig zag up and down jumping in different locations in the open clear sky. Jumped 10-12x fast. ((anonymous report)),10/19/17,9/29/17,11:00:00,PM,,
9/29/17 18:50,"Lampeter-Strasburg, Reading",PA,Circle,3 seconds,Small blue orb flew west to east at a high altitude and speed for a few seconds before disappearing.,10/5/17,9/29/17,6:50:00,PM,,
9/29/17 1:00,Cleveland,OH,Circle,~2 seconds,I was walking out to car for my break seen a white ball streak down from the sky real quick in the south next to Cleveland Airport i al,10/5/17,9/29/17,1:00:00,AM,,
9/28/17 20:00,Windsor,PA,Circle,5 minutes,Red fireball lights.,10/5/17,9/28/17,8:00:00,PM,,
9/28/17 18:28,Papillion,NE,Circle,60 minutes,UFO sighting in Papillion Nebraska on 9/28/17,10/5/17,9/28/17,6:28:00,PM,,
9/28/17 5:30,Gardner,KS,Circle,3 minutes,Driving to work I looked up and saw one big bright light with something faint above it. Zipping around this bright light were two red r,10/5/17,9/28/17,5:30:00,AM,,
9/27/17 19:05,Puyallup,WA,Circle,1 minute,Bright circular object in southern sky at dusk just under the Moon.,9/28/17,9/27/17,7:05:00,PM,,
9/26/17 23:10,Wellton,AZ,Circle,1 minute,Orange orb with huge waves of air below and above it.,9/28/17,9/26/17,11:10:00,PM,,
9/26/17 20:45,Cranston,RI,Circle,45 seconds,red slow moving object in W sky. moved slowly. red glow slowly deminished until gone. ((anonymous report)),9/28/17,9/26/17,8:45:00,PM,,
9/25/17 2:35,Mansfield,MO,Circle,3 hours,Round light with smaller brighter lights inside it color changing large sphere white blue green sometimes purple sometimes have white a,9/28/17,9/25/17,2:35:00,AM,,
9/24/17 19:00,Follansbee,WV,Circle,2 minutes,2 green lights hovering low maybe 85ft above the rd RT2N.,2/16/18,9/24/17,7:00:00,PM,,
9/24/17 16:30,New Windsor,MD,Circle,3 seconds,4 bright round balls of light in a diagonal line. ((anonymous report)),12/4/17,9/24/17,4:30:00,PM,,
9/24/17 10:03,New Hope,PA,Circle,10 seconds,Shining circle with rings. ((NUFORC Note: We have yet to see the photos. Possible lens flares?? PD)),9/28/17,9/24/17,10:03:00,AM,,
9/24/17 5:46,Batesville,AR,Circle,2 minutes,"first on 2 lights moveing equal speed, looked just like stars. then shortyly after 2 more single lights. ((anonymous report))",9/28/17,9/24/17,5:46:00,AM,,
9/24/17 5:30,Olympia,WA,Circle,1-2 minutes,I saw 3 red lights in a perfect triangle shape. They were very bright and we're very still. ((anonymous report)),9/28/17,9/24/17,5:30:00,AM,,
9/23/17 22:50,Pasadena,CA,Circle,1:00,"Red light encircled by an orange, lesser illuminated orb. ((NUFORC Note: Rocket launch from Vandenberg AFB. PD))",9/28/17,9/23/17,10:50:00,PM,,
9/23/17 19:00,Smilax,KY,Circle,15 seconds,"The object I saw was a round ball of light, it did not blink nor make a sound.",9/28/17,9/23/17,7:00:00,PM,,
9/22/17 22:00,Portland,OR,Circle,3 seconds,"Blue light appears, and then disappears into the horizon moments later.",9/28/17,9/22/17,10:00:00,PM,,
9/22/17 22:00,manistee,MI,Circle,45 minutes,4 red and yellow flashing lights equally spaced around perimeter of circular stationary object about 30 degrees above horizon North of,9/28/17,9/22/17,10:00:00,PM,,
9/22/17 21:18,Newark,NJ,Circle,>5 hours,"I first noticed the object when star gazing from a vehicle at approx. 21:18 hrs, The object appears to be at a higher altitude than an",9/28/17,9/22/17,9:18:00,PM,,
9/22/17 1:30,Bristol,VA,Circle,3-4 minutes,2 orange lights slowly floating overhead before both went straight up into the high clouds.,10/19/17,9/22/17,1:30:00,AM,,
9/21/17 23:00,Saratoga,NY,Circle,>1 hour,"I saw 2 objects in the sky blinking, making patterns and apparently communicating with each other.",9/28/17,9/21/17,11:00:00,PM,,
9/21/17 22:00,Templeton,PA,Circle,1-2 minutes,"Two round bright lights right next to each other, clear night so they stood out against the stars they looks like headlights in the sky",9/28/17,9/21/17,10:00:00,PM,,
9/21/17 21:35,O Brien,OR,Circle,1 minute,"Large bright solid circle low in southern sky. Sat stationary in sky, no sound. A red light was blinking below it in sky. Red light t",9/28/17,9/21/17,9:35:00,PM,,
9/21/17 12:00,San Francisco,CA,Circle,5 seconds,"I have pictures ((anonymous report)) ((NUFORC Note: Witness has photos, but provides no contact information. Hoax?? PD))",9/21/17,9/21/17,12:00:00,PM,,
9/20/17 21:20,Oakdale,MN,Circle,5-10 seconds,"Circular shape with bright light, green underneath moved from left to right at incredible speed and shot up into the night sky.",9/21/17,9/20/17,9:20:00,PM,,
9/20/17 14:00,Mexico City (Mexico),,Circle,,Not seen with naked eye.,9/28/17,9/20/17,2:00:00,PM,,
9/19/17 23:00,Salt Lake,UT,Circle,10 minutes,Cluster of unsual lights as u see in video they approched then dissaperd shot up in yellow id say snowmobile size ((anonymous report)),9/21/17,9/19/17,11:00:00,PM,,
