Date / Time,City,State,Shape,Duration,Summary,Posted,Date,Time,Meridian,Month,Day,Year
6/15/13 21:05,Whiting,NJ,Circle,1 minute,I witnessed a latern-like orb of fire hovering quietly through the sky.,7/3/13,6/15/13,9:05:00,PM,6,15,2013
6/15/13 21:00,Womelsdorf,PA,Fireball,10 minutes,My daughter and her friend were driving home on main road in our area when her and her friend witnessed a bright fireball object that,7/3/13,6/15/13,9:00:00,PM,6,15,2013
6/15/13 20:17,Kaneohe,HI,Circle,2 minutes,2 unidentified flying objects that moved at a high speed from South to North West far away as the stars.,7/3/13,6/15/13,8:17:00,PM,6,15,2013
6/15/13 0:10,Las Vegas,NV,Fireball,1 hour,"Scattered, circular and circling lights from whitefish yellow to red just outside of west Las Vegas.",7/3/13,6/15/13,12:10:00,AM,6,15,2013
6/14/13 23:00,Fairborn,OH,Triangle,5-10 minutes,"To whom it may concern: ON FRIDAY JUNE 14, 2013 MY SON AND I DECIDED TO TAKE A NIGHT BIKE RIDE WHILE WE WERE RIDING THROUGH TOWN (FAIR",7/3/13,6/14/13,11:00:00,PM,6,14,2013
6/14/13 23:00,Fairborn,OH,Triangle,5-10 minutes,I WAS RIDING MY BIKE WITH MY DAD AND WE NOTICED A BRIGHT FIREY LIGHT IN FAIRBORN OHIO ....THE LIGHT WAS SO BRIGHT AND AS IT GOT CLOSER,7/3/13,6/14/13,11:00:00,PM,6,14,2013
6/14/13 22:05,Springfield,IL,Circle,3 minutes,Red fire ball hovering and then lights going dim as it descended to above set of trees then lost it.,7/3/13,6/14/13,10:05:00,PM,6,14,2013
6/14/13 21:50,Burlington,CT,Fireball,7 minutes,Glowing large fireball.,7/3/13,6/14/13,9:50:00,PM,6,14,2013
6/13/13 23:30,Fort Wayne,IN,Triangle,2 minutes,Triangle shaped object with lights floating in a forward motion stops after we notice it reverses and disappear.,7/3/13,6/13/13,11:30:00,PM,6,13,2013
6/13/13 22:30,Santa Cruz,CA,Fireball,4 minutes,"Fire that rose in the night's sky in Santa Cruz, CA",7/3/13,6/13/13,10:30:00,PM,6,13,2013
6/13/13 20:30,Johnstown,PA,Fireball,10 minutes,Flaming Fireball floats across night sky,7/3/13,6/13/13,8:30:00,PM,6,13,2013
6/13/13 15:00,Cap d'Ail (France),,Triangle,15-20 minutes,The 2 UFO appear when lightning start to display at the storm clouds.,8/30/13,6/13/13,3:00:00,PM,6,13,2013
6/12/13 22:20,Citrus Heights,CA,Fireball,West to East,Four fireballs move from west to east in the Sacramento sky.,7/3/13,6/12/13,10:20:00,PM,6,12,2013
6/12/13 22:15,Maple Falls,WA,Circle,"3 hours, 15 minutes","Orb of flashing rotating colors in a grid pattern seen near Mt. Baker, Washington on the night of June 12, 2013.",8/30/13,6/12/13,10:15:00,PM,6,12,2013
6/12/13 21:45,North Myrtle Beach,SC,Circle,Seconds,A police officer and two other adults witnessed three orange glowing balls of fire appear in the sky as if a light switch had been flip,7/3/13,6/12/13,9:45:00,PM,6,12,2013
6/12/13 16:00,Pittsburg,CA,Circle,90 seconds,"I was happening to open my bedroom window, when a glare from a silver aircraft caught my eye. This is to the south, towards Clayton/Mou",7/3/13,6/12/13,4:00:00,PM,6,12,2013
6/11/13 23:01,Chesire,CT,Triangle,30 seconds,"Huge stealth like silent triangular craft no lights, no sound, slow.",7/3/13,6/11/13,11:01:00,PM,6,11,2013
6/11/13 22:15,Menomonie,WI,Fireball,5 minutes,Large fireball like object floating in the sky during a down pour.,7/3/13,6/11/13,10:15:00,PM,6,11,2013
6/11/13 22:00,Ravenna,OH,Triangle,5 minutes,Fiery orange object seen flying at night from west to east in a circular pattern.,7/3/13,6/11/13,10:00:00,PM,6,11,2013
6/11/13 21:48,Burgaw,NC,Fireball,5 seconds,Once in a lifetime sighting of a large metor like object that impacted the earth.,7/14/13,6/11/13,9:48:00,PM,6,11,2013
6/11/13 2:30,Fort A. P. Hill (military reservation),VA,Circle,3 minutes,Super fast silent object over military base with high mobility. ((NUFORC Note: Military report; night vision devices used. PD)),7/3/13,6/11/13,2:30:00,AM,6,11,2013
6/11/13 1:30,Woodbury,MN,Circle,35 minutes,"Circular silver object in the sky that moved, ""shot bright lights"" and disappeared and reappeared.",7/3/13,6/11/13,1:30:00,AM,6,11,2013
6/10/13 22:30,Melbourne,FL,Fireball,1 minute,Horizontal fireball,7/3/13,6/10/13,10:30:00,PM,6,10,2013
6/10/13 17:00,Sacaton,AZ,Circle,1.5 days,"Four silver, circular shaped objects over sacaton, az",7/3/13,6/10/13,5:00:00,PM,6,10,2013
6/10/13 13:00,Louisburg,NC,Circle,5 seconfs,"This sighting of orbs were photographed inadvertently. I was taking a couple a photos, and realized I had photographed an orb.",1/30/14,6/10/13,1:00:00,PM,6,10,2013
6/10/13 10:50,Jamestown,NY,Fireball,~2:00,"Odd shaped ""ball"" of light came in from W curved NE, not fast, below cloud cover. Silent. Might have discharged very small s",7/3/13,6/10/13,10:50:00,AM,6,10,2013
6/9/13 22:35,Poughkeepsie,NY,Circle,5 minutes,Large glow of light.,7/3/13,6/9/13,10:35:00,PM,6,9,2013
6/9/13 22:20,City Height,CA,Triangle,2 seconds,"V shape craft with 2 rows of big yellow lights + loud noise pass over City Height, San Diego CA",7/3/13,6/9/13,10:20:00,PM,6,9,2013
6/9/13 21:35,Williston,VT,Fireball,5 seconds,Large bright orange object travelling west to east with very long tail with landing trajectory,7/3/13,6/9/13,9:35:00,PM,6,9,2013
6/9/13 21:32,Cayucoc,CA,Fireball,3 minutes,Chinese Lantern Like UFO's spotted in Central California Beach Town,7/3/13,6/9/13,9:32:00,PM,6,9,2013
6/9/13 0:35,Greeley,CO,Circle,3-5 seconds,I saw a blue fire ball coming down to earth from the west.,7/3/13,6/9/13,12:35:00,AM,6,9,2013
6/8/13 23:30,Indianapolis,IN,Triangle,1 minute,Triangle shape formation over Indianapolis.,7/3/13,6/8/13,11:30:00,PM,6,8,2013
6/8/13 23:30,Sault Ste. Marie (Canada),ON,Triangle,3 minutes,Two sets of three glowing red lights were moving together across the night sky.,7/3/13,6/8/13,11:30:00,PM,6,8,2013
6/8/13 23:00,Johnstown,PA,Fireball,5 minutes,5 or 6 fireball looking objects slowly went through the sky then one by one went out.,7/3/13,6/8/13,11:00:00,PM,6,8,2013
6/8/13 22:50,Virginia Beach,VA,Fireball,5 minutes,3 fireballs going vertical.,7/3/13,6/8/13,10:50:00,PM,6,8,2013
6/8/13 22:00,Norfolk,VA,Circle,5 minutes,Video taped 20-25 bright amber colored objects slowly moving in the night sky that slowly faded as they increased in altitude.,7/3/13,6/8/13,10:00:00,PM,6,8,2013
6/8/13 22:00,Prior Lake,MN,Circle,5-7 minutes,Several round red lights in the northwest sky.,7/3/13,6/8/13,10:00:00,PM,6,8,2013
6/8/13 16:02,Hatboroo,PA,Triangle,1 minute,"STILL TRIANGLE,MOVED SLOWLY,PICKED UP SPEED,SHARP RIGHT TURN AND DISAPPEARED",7/3/13,6/8/13,4:02:00,PM,6,8,2013
6/8/13 16:00,Rocky Hill,CT,Fireball,5 minutes,"Looked like a kite with dots in each side and Sorta like a diamond with 5 dots 1 in middle and 1 the left right top and bottom, and 7",7/3/13,6/8/13,4:00:00,PM,6,8,2013
6/8/13 11:30,Virginia Beach,VA,Triangle,1 minute,Orange Lights in Triangular Formation over Virginia Beach.,7/3/13,6/8/13,11:30:00,AM,6,8,2013
6/8/13 1:15,Mansfield,OH,Circle,20+ minutes,A circular flashing craft was seen over the south Mansfield area.,7/3/13,6/8/13,1:15:00,AM,6,8,2013
6/7/13 23:30,Brantford (Canada),ON,Fireball,2 minutes,"Me and friend saw 4 orange round shaped, what looked like fireballs in the sky. They hovered for about 2 mins then disappeared behind c",7/14/13,6/7/13,11:30:00,PM,6,7,2013
6/7/13 20:23,Gainesville,FL,Fireball,10 seconds,Ball of bright orange fire moving low across night sky,7/3/13,6/7/13,8:23:00,PM,6,7,2013
6/7/13 1:30,Elkhart,IN,Fireball,2-3 minutes,7 fireballs in a row in the southern skies at 1:30 am.,7/3/13,6/7/13,1:30:00,AM,6,7,2013
6/6/13 15:00,Port St. Lucie,FL,Circle,not sure,.we had storming weather all day..with tornado warnings and the surrounding area and one at 2:15 pm in Port Saint Lucie area. I'am in s,7/3/13,6/6/13,3:00:00,PM,6,6,2013
6/6/13 4:27,Commerce city,CO,Fireball,2 minutes,Observed moving object in sky traveling east changing course to northeast upon changing course excellerated speed and changed back to e,7/3/13,6/6/13,4:27:00,AM,6,6,2013
6/5/13 21:00,Cypress,TX,Circle,5 minutes,My neighbor knocked on my door and asked me to come outside because he was seeing something he had not ever seen before in the sky.,7/3/13,6/5/13,9:00:00,PM,6,5,2013
6/5/13 21:00,Burlington,NC,Circle,10 minutes,"5 Orange lights seen over Burlington, NC",7/3/13,6/5/13,9:00:00,PM,6,5,2013
6/5/13 11:06,Deale,MD,Fireball,1 minute,Confused,7/3/13,6/5/13,11:06:00,AM,6,5,2013
6/5/13 0:21,Canmore (Canada),AB,Circle,3 minutes,Black disk shaped object moved across the night sky with 3 bright white central lights and visible outer halo/aura,7/3/13,6/5/13,12:21:00,AM,6,5,2013
6/4/13 21:00,Manheim,PA,Fireball,5-10 minutes,Bright orange light hovering then moving silently over head over rt 72 in manheim towards lebanon pa,7/14/13,6/4/13,9:00:00,PM,6,4,2013
6/4/13 18:30,Port Macquarie (Australia),,Triangle,10-15 minutes,"Two red one white light Triangle formation UFO in NSW, Australia (following/looking for something)",7/3/13,6/4/13,6:30:00,PM,6,4,2013
6/4/13 12:35,Charles Town,WV,Circle,A few second,Like a falling star but not. It's fastest object I've ever seen.,7/3/13,6/4/13,12:35:00,PM,6,4,2013
6/4/13 6:40,Conshohocken,PA,Circle,10 seconds,White sphere seen in Eastern sky around sun moving very fast then zoomed up into space.,7/3/13,6/4/13,6:40:00,AM,6,4,2013
6/3/13 23:20,Niles,MI,Circle,3 minutes,Large circular orange light flying across the sky.,7/5/13,6/3/13,11:20:00,PM,6,3,2013
6/3/13 23:00,Weaverville,NC,Circle,5 minutes,"Bright unexplained light captured on video traveling over Weaverville, NC.",7/3/13,6/3/13,11:00:00,PM,6,3,2013
6/3/13 22:30,Boise,ID,Fireball,103 seconds,"Glowing, burning object. See video link to YouTube",7/3/13,6/3/13,10:30:00,PM,6,3,2013
6/3/13 22:27,Buford,GA,Circle,30 seconds,Watched until it went past the horizon.,7/3/13,6/3/13,10:27:00,PM,6,3,2013
6/3/13 22:00,Sylmar,CA,Fireball,20-30 seconds,3 YELLOW TURNING ORANGE THEN RED LIGHTS & DISAPPEARING IN THE SKY,7/3/13,6/3/13,10:00:00,PM,6,3,2013
6/3/13 22:00,Los Angeles,CA,Fireball,15 minutes,Slow moveing golden fire balls stopped and hovered then glowed red and ascended out of sight slowly.,7/3/13,6/3/13,10:00:00,PM,6,3,2013
6/3/13 21:46,St. George,UT,Circle,3 minutes,3 orange-red glowing objects travelling in a linear fashion. 2 disappear mid-air; 1 lands,7/3/13,6/3/13,9:46:00,PM,6,3,2013
6/3/13 20:45,Los Angeles,CA,Circle,3-4 minutes,"Glowing orb changing colors and zigzagging across the sky over Westwood, Los Angeles",7/3/13,6/3/13,8:45:00,PM,6,3,2013
6/3/13 17:30,Bowling Green,KY,Fireball,5 minutes,"Observed slow and low flying single orangey, reddish ball of light in sky.",7/5/13,6/3/13,5:30:00,PM,6,3,2013
6/3/13 9:34,Hampstead,NH,Triangle,3 seconds,Green cloudy light shooting across the sky,7/3/13,6/3/13,9:34:00,AM,6,3,2013
6/3/13 3:30,Richmond,VA,Fireball,30 seconds,4 fireballs flying in formation over Henrico.,7/3/13,6/3/13,3:30:00,AM,6,3,2013
6/3/13 0:15,Indiana,PA,Triangle,20 seconds,"((HOAX?? Contact information is flawed.)) A solid green triangular light sped across the sky, stopped, and continued again.",7/3/13,6/3/13,12:15:00,AM,6,3,2013
6/2/13 22:40,Homestead,FL,Circle,1 minute,"3 bright red/orange, round objects traveling from west to east and silent and moving at an unbelievable rapid speed.",7/3/13,6/2/13,10:40:00,PM,6,2,2013
6/2/13 21:30,Newcomersotown,OH,Fireball,10 minutes,Rouned oranged object with a plume of flame or smoke in the rear.,7/3/13,6/2/13,9:30:00,PM,6,2,2013
6/1/13 23:00,Navarre,FL,Triangle,10-15 seconds,"Triangle ""glided"" over bilboard by my house for 8 scnds then vanished, pursued by 8 emergency vehicles.",7/3/13,6/1/13,11:00:00,PM,6,1,2013
6/1/13 22:45,Amherst,NY,Circle,2,Glowing blue orb flying very low just west of NYS Thruway exit Williamsville Toll barrier.,6/2/13,6/1/13,10:45:00,PM,6,1,2013
6/1/13 22:30,Newton,NC,Fireball,10 seconds,"Fast Moving Fireball with Long tail, like a Jet stream moving in the sky.",6/2/13,6/1/13,10:30:00,PM,6,1,2013
6/1/13 22:15,Citrus Heights,CA,Fireball,120 seconds,"3 fireballs/orbs seen in the east, one followed by two more, bright orange short lived.",6/2/13,6/1/13,10:15:00,PM,6,1,2013
6/1/13 22:00,Pittsburgh,PA,Fireball,2 minutes,Flying fireballs.,6/2/13,6/1/13,10:00:00,PM,6,1,2013
6/1/13 21:48,Eastpointe,MI,Fireball,25 seconds,Amazing fireball.,6/2/13,6/1/13,9:48:00,PM,6,1,2013
6/1/13 21:30,Louisburg,KS,Fireball,15 minutes,13 lights over Kansas moving southeast and turning south.,6/2/13,6/1/13,9:30:00,PM,6,1,2013
6/1/13 21:29,Sarnia (Canada),ON,Fireball,90 seconds,Fireball like object ascending then turned abruptly and hesitates during flight path.,6/2/13,6/1/13,9:29:00,PM,6,1,2013
6/1/13 21:20,Purcellville,VA,Circle,2 minutes,"Orb travels across the sky looking identically like a moving star, Object vanishes after 2 minutes.",6/2/13,6/1/13,9:20:00,PM,6,1,2013
6/1/13 21:00,Tilden,TX,Triangle,working/driving,While heading back to an oil rig j witnessed this triangular shaped set of lights in the sky as i arrived on location to the rig everyo,6/4/14,6/1/13,9:00:00,PM,6,1,2013
6/1/13 11:45,Dallas,GA,Fireball,30 seconds,Fireball flying low and slow no sounds heard.,6/2/13,6/1/13,11:45:00,AM,6,1,2013
6/1/13 9:15,Thornhill (Canada),ON,Circle,2 minutes,"Three Orbs with Lights over Thornhill, Ontario.",6/2/13,6/1/13,9:15:00,AM,6,1,2013
6/1/13 1:35,Coos Bay,OR,Circle,3 minutes,6 lights red/green/yellow/blue floating in the sky.,6/2/13,6/1/13,1:35:00,AM,6,1,2013
5/31/13 23:20,Versailles,KY,Triangle,5 minutes,Fireball in sky followed by large craft well lite .,6/2/13,5/31/13,11:20:00,PM,5,31,2013
5/31/13 23:00,Kingston (Canada),ON,Fireball,2 minutes,Orange/red fireball in SE Ontario.,6/2/13,5/31/13,11:00:00,PM,5,31,2013
5/31/13 22:30,Northport,NY,Fireball,~1 minute,Oval fireball moving in straight line no sound no jet stream.,6/2/13,5/31/13,10:30:00,PM,5,31,2013
5/31/13 22:20,Los Banos (near; on Interstate 5),CA,Circle,3 minutes,"We saw three spherical-shaped, bright white lights erratically flying over a field adjacent to interstate 5 in approximately Los Banos,",7/3/13,5/31/13,10:20:00,PM,5,31,2013
5/31/13 22:15,Vancouver,WA,Circle,5 minutes,"Green/blue circle seen in Vancouver, Washington",6/2/13,5/31/13,10:15:00,PM,5,31,2013
5/31/13 21:50,Gastonia,NC,Fireball,3-5 minutes,Orange fiery light that flickered then disappeared.,6/2/13,5/31/13,9:50:00,PM,5,31,2013
5/31/13 21:35,Appling,GA,Circle,20 seconds,"Two objects seem to change color above Appling,GA, seen by 2 civilians.",6/2/13,5/31/13,9:35:00,PM,5,31,2013
5/31/13 21:30,Lebanon,PA,Circle,5 minutes,Bright low orange lights traveling from south to north,6/2/13,5/31/13,9:30:00,PM,5,31,2013
5/31/13 21:30,Cassadaga,NY,Triangle,5-8 minutes,"We had 2 sightings of multiple craft within .25 mi area, within a span of one minute, 2 very different types of craft.",8/30/13,5/31/13,9:30:00,PM,5,31,2013
5/31/13 21:20,Spartanburg,SC,Circle,4 minutes,((NUFORC Note: Witnesses elect to submit no meaningful information. PD)),7/3/13,5/31/13,9:20:00,PM,5,31,2013
5/31/13 21:00,Sacramento,CA,Fireball,5 minutes,Orange red glowing orbs chaging patterns and directions then zapping out,7/3/13,5/31/13,9:00:00,PM,5,31,2013
5/31/13 19:45,Monroeville,PA,Circle,,Bright orange balls hovering in the night sky,6/2/13,5/31/13,7:45:00,PM,5,31,2013
5/31/13 18:00,Stavanger (Norway),,Circle,1 hour,Huge dark region in the sky pulling on clouds,6/2/13,5/31/13,6:00:00,PM,5,31,2013
5/31/13 10:30,Green Bay,WI,Fireball,3-5 minutes,"Pulsing fireball object Green Bay, Wiscosin - W/NW over Pamperin Park.",6/2/13,5/31/13,10:30:00,AM,5,31,2013
5/31/13 10:00,Green Island,NY,Triangle,3-4 seconds,Triangle Shaped Object Glowing Orange/Yellow And Completely Silent - Object Very Large & Very Fast.,12/23/13,5/31/13,10:00:00,AM,5,31,2013
5/31/13 9:00,Henderson,NV,Circle,20 seconds,It was 9 pm on 5 / 31 /13 when this red circular probe went over us ( we were walking ) it was going side to side and the light stayed,6/2/13,5/31/13,9:00:00,AM,5,31,2013
5/31/13,Tracy,CA,Fireball,5 min,We seen 6 red balls of fire floating thru the sky at 9:10 pm first 3 separate then the other 3 close together no sound at all really we,6/2/13,5/31/13,,,5,31,2013
5/30/13 23:30,Charleston,WV,Triangle,10 seconds,Blue Triangle over WV.,7/3/13,5/30/13,11:30:00,PM,5,30,2013
5/30/13 22:15,Point Richmond,CA,Triangle,5 seconds,1 person witnesses a dark triangular UFO with lights in a star-like cluster that crosses 1/3 of sky in about 5 seconds.,6/2/13,5/30/13,10:15:00,PM,5,30,2013
5/30/13 21:40,Baltimore (Rossville & Belair Roads),MD,Circle,,Me and a buddy was driven on belair rd coming towards rossville. We take the towson exit and when we do i see green lights stayin still,6/2/13,5/30/13,9:40:00,PM,5,30,2013
5/30/13 21:15,Atlanta,GA,Circle,~1 minute,"Very bright orange glowing object noted Atlanta, Georgia airport area.",6/2/13,5/30/13,9:15:00,PM,5,30,2013
5/30/13 21:15,Sacramento,CA,Fireball,5 minutes,6-7 Orange/red fireballs seen over Sacramento.,6/2/13,5/30/13,9:15:00,PM,5,30,2013
5/30/13 21:00,Gilbertville,MA,Fireball,1 hour,Sharp smooth movments pulsing colors and silent,6/2/13,5/30/13,9:00:00,PM,5,30,2013
5/30/13 17:00,Gilbert,AZ,Circle,5 second,Went swimming and looked up at a airliner head east to west out of no were came a round silver object heading west to east past over th,6/2/13,5/30/13,5:00:00,PM,5,30,2013
5/30/13 13:00,Stockton on tees (UK/England,,Fireball,Photo,A bright white ball to port side of the plane.One UFO bottom left of photo appears to be hiding in a cloud.And two disc shaped objects.,7/3/13,5/30/13,1:00:00,PM,5,30,2013
5/30/13 4:20,London (Canada),ON,Circle,10,Flew in straight line then flew upwards from one point.,6/2/13,5/30/13,4:20:00,AM,5,30,2013
5/29/13 23:30,Moore,OK,Triangle,48 hours,"Multiple ufo sightings in the past 48 hours, detailed notes and drawings.",6/2/13,5/29/13,11:30:00,PM,5,29,2013
5/29/13 21:16,Glen head,NY,Circle,1 minute,Orange reddish perfect circle flying across the sky at impossible speeds in a straight line.,6/2/13,5/29/13,9:16:00,PM,5,29,2013
5/29/13 1:00,Appleton,WI,Circle,5 minutes,Nine orange fireballs,7/3/13,5/29/13,1:00:00,AM,5,29,2013
5/28/13 22:00,Colchester,,Circle,5 minutes,Orange light not moving in sky.,7/3/13,5/28/13,10:00:00,PM,5,28,2013
5/28/13 22:00,Bridgman,MI,Fireball,5 minutes,Vivid red craft.,7/3/13,5/28/13,10:00:00,PM,5,28,2013
5/28/13 20:45,Fayetteville,GA,Fireball,15 minutes,Too erratic to be a normal action.,6/2/13,5/28/13,8:45:00,PM,5,28,2013
5/28/13 20:45,Fayetteville,GA,Fireball,15 minutes,Too erractic to be a normal action.,6/2/13,5/28/13,8:45:00,PM,5,28,2013
5/28/13 10:00,Franklin,GA,Triangle,hours,"Oblects would make impossible movements, very fast never in a straight line made no sound and seemed to have rotating lights.",6/2/13,5/28/13,10:00:00,AM,5,28,2013
5/27/13 22:00,Leesburg,VA,Circle,2 minutes,Red light in the night sky.,6/2/13,5/27/13,10:00:00,PM,5,27,2013
5/27/13 21:02,Castle Rock,CO,Fireball,2 minutes,Bright orange light that changes speed then flickered out like a candle,6/2/13,5/27/13,9:02:00,PM,5,27,2013
5/27/13 21:00,Middletown,CT,Fireball,7 minutes,Bright glowing red ball. Moved north. Stood sill for a few seconds then turned sharply to they east. proceeded north again and moved st,6/2/13,5/27/13,9:00:00,PM,5,27,2013
5/27/13 20:55,Fort Myers Beach,FL,Circle,1 minute,2 pink-orange spheres floating over Fort Myers Beach.,6/2/13,5/27/13,8:55:00,PM,5,27,2013
5/27/13 20:55,Torrington,CT,Fireball,2-3 minutes,"2 fireballs in sky, hovered then vanished.",6/2/13,5/27/13,8:55:00,PM,5,27,2013
5/27/13 19:30,Porterville,CA,Circle,15 seconds,"UFO paralleling a man made aircraft during a suspected ""chem-trail"" operation caught on video.",6/2/13,5/27/13,7:30:00,PM,5,27,2013
5/27/13 11:20,Stanton,KY,Fireball,10 minutes,Me and my friends seen three fire balls in the sky. They where circling each other.,6/2/13,5/27/13,11:20:00,AM,5,27,2013
5/27/13 2:30,Houghton,MI,Fireball,1-2 minutes,"Bright fireball hovering low in the sky, when we stopped the vehicle it silently sped off and vanished within a minute.",6/2/13,5/27/13,2:30:00,AM,5,27,2013
5/26/13 23:25,Sullivan City,TX,Triangle,3-5 minutes,Triangle object flying over my house in South Texas.,6/2/13,5/26/13,11:25:00,PM,5,26,2013
5/26/13 22:50,New Orleans,LA,Circle,35 minutes,"15 orange glowing objects, triangle inside a circle, silently moving over New Orleans.",6/2/13,5/26/13,10:50:00,PM,5,26,2013
5/26/13 22:14,Deltona,FL,Fireball,6 minutes,Hovering bright orange/red orbs (large).,6/2/13,5/26/13,10:14:00,PM,5,26,2013
5/26/13 22:10,Mundelein,IL,Fireball,8 minutes,Observed two orange/red balls cross the sky from NE to SW one after the other.,6/2/13,5/26/13,10:10:00,PM,5,26,2013
5/26/13 22:00,Wedowee,AL,Fireball,2-3 minutes,"Most of my family were celebrating Memorial Day weekend at Lake Wedowee, located in Alabama when Sunday night (5-26-13) one family memb",6/2/13,5/26/13,10:00:00,PM,5,26,2013
5/26/13 22:00,Panama City Beach,FL,Fireball,90 seconds,Very bright fireball that seemed to change colors and go out and relight.,6/2/13,5/26/13,10:00:00,PM,5,26,2013
5/26/13 22:00,Wedowee,AL,Fireball,2-3 minutes,Looked like a spot of fire traveling across the sky! then it disappeared into the darkness.,6/2/13,5/26/13,10:00:00,PM,5,26,2013
5/26/13 21:44,Golden,CO,Circle,5 minutes,A bright light dropped out of the bucket of the Big Dipper. It went from the South to the North then disappeared.,7/3/13,5/26/13,9:44:00,PM,5,26,2013
5/26/13 21:30,Welland (Canada),ON,Circle,2-4 seconds,White/Bluish Circular light from SE over Welland Ontario.,6/2/13,5/26/13,9:30:00,PM,5,26,2013
5/26/13 21:30,Indian Shores,FL,Fireball,30 minutes,Very bright orange/red fireball every couple of minutes flying east to west over the Gulf of Mexico.,6/2/13,5/26/13,9:30:00,PM,5,26,2013
5/26/13 21:15,Southampton,PA,Fireball,2 minutes,Witnessed ten orange fireball objects going fast in the sky. The wind was not too strong and they were moving in the same direction. Th,6/2/13,5/26/13,9:15:00,PM,5,26,2013
5/26/13 21:00,Lombard,IL,Circle,60 seconds,BRIGHT RED OBJECT WITH AN ORANGE LIGHT ON THE UNDERBELLY WITH NO OTHER LIGHTS AND NO NOISE WENT OVERHEAD IN A NORTHWESTERLY DIRECTION,6/2/13,5/26/13,9:00:00,PM,5,26,2013
5/26/13 20:30,Seymour,CT,Circle,unknown,"Orange-ish lights floating in the sky on Sunday, May 26th, in Seymour, Connecticut",6/2/13,5/26/13,8:30:00,PM,5,26,2013
5/26/13 20:00,Portsmouth,VA,Fireball,3 minutes,Orange-red ball of fire flying through the sky.,6/2/13,5/26/13,8:00:00,PM,5,26,2013
5/26/13 20:00,Peoria,AZ,Triangle,1 hour,3 white dot triangle.,6/2/13,5/26/13,8:00:00,PM,5,26,2013
5/26/13 19:00,Okauchee,WI,Fireball,4 minutes,Very bright object over Okauchee lake.,6/2/13,5/26/13,7:00:00,PM,5,26,2013
5/26/13 15:00,Sacramento,CA,Circle,5 minutes,"UFO in first frame then cloaked from video, iPad video five minutes.",6/2/13,5/26/13,3:00:00,PM,5,26,2013
5/25/13 23:30,Lake Shasta,CA,Fireball,4 minutes,Saw an orange fireball move silently across the sky from west to east.,6/2/13,5/25/13,11:30:00,PM,5,25,2013
5/25/13 23:00,Springfield,OH,Circle,30 minutes,Red fireballs in sky completely red,6/2/13,5/25/13,11:00:00,PM,5,25,2013
5/25/13 23:00,Macherio (Italy),,Fireball,3 minutes,4 Orangy fireball ufos,6/2/13,5/25/13,11:00:00,PM,5,25,2013
5/25/13 22:30,Butte,MT,Triangle,10 minutes,3 white lights in a triangle formation.,6/2/13,5/25/13,10:30:00,PM,5,25,2013
5/25/13 22:00,Redford,MI,Fireball,1/2 hour,Orange Fireballs Over Redford Michigan,6/2/13,5/25/13,10:00:00,PM,5,25,2013
5/25/13 21:30,Virginia Beach,VA,Circle,2 minutes,I was outside talking on the phone when I looked up at saw two strange orange lights in the sky. I saw a black circle fall from the sky,6/2/13,5/25/13,9:30:00,PM,5,25,2013
5/25/13 21:10,Hattiesburg,MS,Fireball,20 seconds,"Bright large red fireball moving SW over West Hattiesburg, MS. May 25, 2013 at 9:10pm.",6/2/13,5/25/13,9:10:00,PM,5,25,2013
5/25/13 21:03,Covington,LA,Fireball,6 minutes,"5 red/orange color-pulsing balls of light seen over Covington, LA",6/2/13,5/25/13,9:03:00,PM,5,25,2013
5/25/13 20:15,Porter,TX,Fireball,5-10 seconds,Large bright red orange fireball in sky emits two smaller fireballs then disappears.,6/2/13,5/25/13,8:15:00,PM,5,25,2013
5/25/13 1:30,North East,PA,Circle,2 minutes,Five circular objects glowing orange like fire giving off a round halo. Each vanished separately and made no noise.,6/2/13,5/25/13,1:30:00,AM,5,25,2013
5/25/13 0:00,Plainfield,IL,Triangle,5 minutes,"Three exremely large white bright lights in the shape of an obtuse triangle hovering over Joliet and could be seen from Plainfield, IL.",6/2/13,5/25/13,12:00:00,AM,5,25,2013
5/24/13 23:00,Gatineau (Canada),QC,Circle,5 minutes,Orange ball of light seen by a family.,6/2/13,5/24/13,11:00:00,PM,5,24,2013
5/24/13 21:00,Madison,WI,Fireball,5 minutes,Ball of flames moving quickly across the sky,6/2/13,5/24/13,9:00:00,PM,5,24,2013
5/24/13 21:00,Midlothian,IL,Triangle,5 minutes,Group of orange lights flying close together,6/2/13,5/24/13,9:00:00,PM,5,24,2013
5/24/13 2:00,Palm Desert,CA,Fireball,5 minutes,red pulising lights making triangle formations and hovering,6/2/13,5/24/13,2:00:00,AM,5,24,2013
5/22/13 22:50,Goshen,NY,Fireball,15 minutes,2-3 bright lights suspended a couple hundred feet over the farms.,6/2/13,5/22/13,10:50:00,PM,5,22,2013
5/22/13 21:40,Hanalei Beach,HI,Fireball,15 minutes,Three red/orange glowing objects moving upwards like slow moving floating flares.,6/2/13,5/22/13,9:40:00,PM,5,22,2013
5/22/13 19:02,Lubbock,TX,Triangle,5 minutes,Yellow lights on a triangle loud noises.,6/2/13,5/22/13,7:02:00,PM,5,22,2013
5/22/13 19:00,Imperial,MO,Circle,5 seconds,Large round white ball flying across the sky super fast.,6/2/13,5/22/13,7:00:00,PM,5,22,2013
5/22/13 19:00,Lubbock,TX,Triangle,5 minutes,8 yellow lights,6/2/13,5/22/13,7:00:00,PM,5,22,2013
