Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
9/13/98 21:20,Weed,CA,Fireball,6 - 8 seconds,Very bright blue-green fireball moved downward then went out.,4/2/99,9/13/98,9:20:00,PM
9/13/98 21:00,Grants Pass (Murphy area),OR,Fireball,App. 3 seconds,"Flying from the South going North East. The green fireball with barely a tail came between two trees on the land behind our home, and",11/1/98,9/13/98,9:00:00,PM
9/12/98 18:15,Danville,CA,Fireball,2-4 seconds,i was looking up with my dad and this bright white fireball came out of the east and headed west and blew up/dissapeared over Mt. Diabl,9/26/98,9/12/98,6:15:00,PM
9/12/98 18:00,Shalimar,FL,Fireball,10 minutes,. A burning orb appeared for the west at about 45 degrees and slowly moved to about 20 degress changing color from a bright red to a ve,1/17/04,9/12/98,6:00:00,PM
9/10/98 20:00,San Angelo,TX,Fireball,30 mins to and hour,"big, glowing, slow , red comet-like fireball with a tail that slowly stretched accross the sky, and took forever to slowly fade away",4/27/07,9/10/98,8:00:00,PM
9/10/98 19:00,Sophia,NC,Fireball,3 seconds,"A huge blue, orange ball shooshed in front of us",12/19/03,9/10/98,7:00:00,PM
9/10/98 7:15,Oceanside,CA,Fireball,Approx. 10-15 sec.,"Bright, fire-like object streaked from west to east in a level, horizonal attitude at a speed that took approximately 10 seconds to cov",9/26/98,9/10/98,7:15:00,AM
9/8/98 21:30,Emory (5 Mi East of),TX,Fireball,4 sec,At 45 Degrees in NNW sky. White ball as big as pencil eraser in hand with halo at first. Bright white like sun fading in intensity unti,8/5/01,9/8/98,9:30:00,PM
9/5/98 21:30,Kimball Twp. (5 miles S.W. of Port Huron),MI,Fireball,approx. 5 seconds,I was at my residence when I and two other subjects observed a green fireball proceed from the West to the East. The green fireball was,9/26/98,9/5/98,9:30:00,PM
9/5/98 2:00,Charleston,SC,Fireball,5 seconds,I work a Chas. AfB and I walked off an airplane and looked across the horizon and saw it moving horizontally. I have seen thousands of,9/19/02,9/5/98,2:00:00,AM
8/28/98 22:30,Frances,WA,Fireball,2 sec.,"green fireball seen falling in an arc toward Longview,WA and appear to hit the ground with 3 flashes",11/1/98,8/28/98,10:30:00,PM
8/28/98 22:25,Mt. Vernon,OR,Fireball,4-5 sec,"Bright Blue (as that of an arc welder) light, that lit up entire landscape. It was 1/4 dia of moon (in arc seconds)",11/1/98,8/28/98,10:25:00,PM
8/27/98 1:30,Oregon,OH,Fireball,1-2 minutes,"Bright Orange Fireball appeared in SW sky. Traveled slowly at about 30degrees across the southern sky toward the east. No sound, long t",11/1/98,8/27/98,1:30:00,AM
8/26/98 23:00,Waterford,MI,Fireball,5 - 10 seconds,Stargazing on my deck and sighted what I thought at the time was a large green meteor (Largest I ever seen),11/1/98,8/26/98,11:00:00,PM
8/26/98 22:00,Mariposa,CA,Fireball,5 Seconds,"Observed a light behind a tree that was bright white, then it took off and as it did, it turned brillaint green",11/1/98,8/26/98,10:00:00,PM
8/22/98 22:20,Northglenn,CO,Fireball,5-8min,"Slow moving for the most part but had quick acceleration,absolutely no noise,bright light's (blue & orange)",4/2/99,8/22/98,10:20:00,PM
8/20/98 0:00,San Antonio,TX,Fireball,1 minute,"It was a clear midnight, and a friend of mine were leaving from work. As we were heading to our cars, we were talking and not paying a",7/30/02,8/20/98,12:00:00,AM
8/19/98 21:28,Flagstaff,AZ,Fireball,2 minutes,"A meteor-like object, trailing burning debris, changed into a blinking point of light. It then made a gentle turn to the north and gra",11/1/98,8/19/98,9:28:00,PM
8/15/98 11:00,Perryville,MO,Fireball,2 minutes,"FAST MOVING, COLOR CHANGING OBJECT.",8/30/13,8/15/98,11:00:00,AM
8/14/98 16:00,Burlington,ND,Fireball,5 minutes,Fireball at Des Lacs and Souris River Forks,5/15/13,8/14/98,4:00:00,PM
8/14/98 3:15,The Dalles,OR,Fireball,90 seconds,I was laying in my bed looking through the window which faces to the west. When suddenly a bright orange ball of fire appeared. I watch,11/1/98,8/14/98,3:15:00,AM
8/10/98 6:00,Albuquerque,NM,Fireball,20 min,"Object seen streaking across sky, leaveing huge contrail, it was across the horizon over head, and heading east to west, along hwy40(ro",8/5/01,8/10/98,6:00:00,AM
8/7/98 23:30,Bonmahon (County Waterford (Republic of Ireland),,Fireball,2-3 seconds,we stood on a cliff and watched the skies when a blue fireball crossed the skies at a very high speed. This was seen again 3 days late,11/1/98,8/7/98,11:30:00,PM
8/3/98 17:53,El Paso,TX,Fireball,FEW SECONDS,IN REFERENCE TO THE BALL OF LIGHT SEEN BY THE OTHER INDIVIDUAL ON THIS DATE. I WAS DRIVING HOME FROM WORK WHEN I SAW TWO BIG FIREBALLS,4/2/99,8/3/98,5:53:00,PM
7/27/98 4:40,Charleston,WV,Fireball,4 or 5 seconds,A bright green fireball flew across the sky. It was about the size of the full moon and looked much brighter.,11/21/98,7/27/98,4:40:00,AM
7/26/98 12:00,Corrolejo (Fuerteventura) (Canary Islands),,Fireball,appartments,Everyone saw it!,9/19/02,7/26/98,12:00:00,PM
7/24/98 22:55,"Tucson (due N, low below an a/c)",AZ,Fireball,30 seconds,we were sitting in our hot tub gazing at stars and looked up and saw this low intense white fireball moving north as an,11/20/02,7/24/98,10:55:00,PM
7/20/98 22:00,Canton,MI,Fireball,1-2 minutes,"While at work I was looking in the sky when I seen a Blueish/Green ball in the sky.It had a blueish/Green tail to it,the direction was",11/1/98,7/20/98,10:00:00,PM
7/20/98 21:00,Callaway,MN,Fireball,? maybe 10 min.,Red Large Fireball flying up from earth,9/28/03,7/20/98,9:00:00,PM
7/15/98 1:30,Albuquerque,NM,Fireball,1-2 minutes,Green Fireball Sighted Near Albuquerque Moving Directly Up From the Ground,5/15/06,7/15/98,1:30:00,AM
7/12/98 21:45,Salisbury (E Ridge Rd.),NC,Fireball,20sec.,Bright self illuminated object traveling SE to NW Changed direction at least twice at very high speed and at very sharp angles say at l,8/5/01,7/12/98,9:45:00,PM
6/29/98 23:01,Yakima,WA,Fireball,10seconds,"A large, bright green was moving south. It was coming from the Ellensburg area. It was moving slow, stopped in mid air, then shot off a",2/22/02,6/29/98,11:01:00,PM
6/28/98 23:00,"Goat Island/Isle of Palm (between, Intracoastal Waterway)",SC,Fireball,@10 seconds,saw a glowing sphere with a tail shoot across the sky from the West to East (from US toward Atlantic Ocean),11/1/98,6/28/98,11:00:00,PM
6/25/98 20:30,Mykonos Island (Greece),,Fireball,30 sec.,"While videoing some boats docked in the marina I happenned to video a yellowish glowing trail, 25 degrees off horizon, far away, during",4/2/99,6/25/98,8:30:00,PM
6/20/98 18:00,St.Helens,OR,Fireball,5 secs,"brass/gold sparkling, no tail taveling east to west, rather slowly. tennis ball size at arms lenght in size, low in the horizon, no sou",9/28/02,6/20/98,6:00:00,PM
6/15/98 23:00,Edmond,OK,Fireball,0:05,confirm fireball over Edmond OK.,12/23/02,6/15/98,11:00:00,PM
6/15/98 22:34,Healdsburg (due S of),CA,Fireball,2 sec,a green fireball wi blueish tints- disappearing above the horizon-15 degrees(?) burned up out (?),11/20/02,6/15/98,10:34:00,PM
6/15/98 3:00,Stockton (east of),CA,Fireball,2min,explosion in the sky,2/18/01,6/15/98,3:00:00,AM
6/7/98 23:06,Chesterfield,MO,Fireball,5 minutes,"2 fireballs chasing each other, one runs into another, hear a soft explosion, and it vanishes.",5/24/99,6/7/98,11:06:00,PM
6/7/98 22:00,Cornville,AZ,Fireball,10 seconds,"Large object, possibly a meteor or space debris flew into view in the southern sky, between Cornville and Phoenix, Az .",6/18/98,6/7/98,10:00:00,PM
6/7/98 21:05,Phoenix,AZ,Fireball,2 seconds,"Bright flickering, lightning like flash, white/yellow glowing sparks, followed by three dull booms after 2-3 minutes",5/24/99,6/7/98,9:05:00,PM
6/6/98 19:00,Salinas,CA,Fireball,10 seconds,"Fireball flickers to a huge tumbling black potato, eyes and all, looking rock",6/9/09,6/6/98,7:00:00,PM
6/6/98 17:00,Edinburgh (UK/Scotland),,Fireball,5 mins,"moved slowly in one direction, paused for 3/4 mins before turning 90 degrees and moving away from us.",11/21/98,6/6/98,5:00:00,PM
6/1/98 22:00,"Bayfield (near, Lake Superior, south shore)",WI,Fireball,5 sec.,white/green ball with trailing tail and falling debris -slow moving,11/21/98,6/1/98,10:00:00,PM
5/28/98 20:30,Santa Fe,NM,Fireball,7 min.,"We saw the object in the sky south of Santa Fe just after sunset. It looked like a glowing white sphere against the indigo sky, and was",11/21/98,5/28/98,8:30:00,PM
5/23/98 12:00,Moab,UT,Fireball,5 min,What I saw was I large fire ball going across the sky. I was there for about 5 minutes then vanished behind a cloud.,7/5/99,5/23/98,12:00:00,PM
5/20/98 21:00,Morristown,OH,Fireball,1-3 min,A huge bright white ball with a long jagged laight blue tail moving very slowly across the sky.,1/7/00,5/20/98,9:00:00,PM
5/16/98 16:00,Overland Park,KS,Fireball,a few seconds,A fireball bounced out of the ground.,11/2/04,5/16/98,4:00:00,PM
5/10/98 10:00,Seattle,WA,Fireball,60 sec,Walking from cruise ship to Space Needle. What appeared to be a Military flair white light with trailing smoke ?Airplane crash. Looki,1/28/99,5/10/98,10:00:00,AM
5/4/98 20:55,Windsor (Canada),ON,Fireball,15 secs,"The 2 crafts circled,crossed each other, then dissapered",12/2/00,5/4/98,8:55:00,PM
4/29/98 7:15,Republic (northwest),WA,Fireball,seconds,a very large sphere of bright light fell through the clouds straight to the ground. no visible tail. no sound.,1/28/99,4/29/98,7:15:00,AM
4/24/98 0:25,Bedford Park,IL,Fireball,3-5 seconds,"A glowing green sphere, with a white rectangular light behind it, emerged and then streaked westwardly. As it streaked it slightly gre",1/28/99,4/24/98,12:25:00,AM
4/22/98 21:20,Whistler (Canada),BC,Fireball,2-5 sec.,"Two adults, one a former mil. pilot, witness a green fireball pass over car at high speed, southbound.",8/11/04,4/22/98,9:20:00,PM
4/22/98 21:20,Friday Harbor,WA,Fireball,a few seconds,A bright greenish object streaked into view moving south and was visible for a few seconds; disappeared to the south.,8/11/04,4/22/98,9:20:00,PM
4/21/98 23:46,Santa Cruz,CA,Fireball,15 seconds,"A comet-like thing, about the size of a dinner plate. It had a tail that was greenish with sparks in it. No sound.",4/26/99,4/21/98,11:46:00,PM
4/16/98 23:16,Lafayette/Moraga (Between),CA,Fireball,flash,Unusually bright meteor/re-entry event,1/28/99,4/16/98,11:16:00,PM
4/15/98 17:44,Roanoke,VA,Fireball,2 min.,IT WAS A BRIGHT BALL OF LIGHT OVER THE BLUE RIDGE MOUTAINS.IT MOVED TO THE LEFT MOVED TO THE RIGHT THEN WENT SOUTH WEST THEN WITHIN ABL,6/18/98,4/15/98,5:44:00,PM
4/15/98 3:30,Ashland (outside Douglas Co.),NE,Fireball,30 min +,"I remember this date and time distinctively , as it wax tax day , my first year in buisness .

A friend and myself decided to go catf",4/27/04,4/15/98,3:30:00,AM
4/11/98 19:00,Spring Valley,CA,Fireball,1 hour,Red orb lights above Spring Valley CA.,9/15/05,4/11/98,7:00:00,PM
4/2/98 5:00,Santa Clarita,CA,Fireball,5 minutes,"Hovering above a hill, then it went behind the hill and went straight up into the sky.",5/24/99,4/2/98,5:00:00,AM
3/29/98 20:18,Lunenburg,MA,Fireball,2 sec.,"Green fireball seen falling quicly from South to North, looked almost as big as moon, followed by two smaller pieces/ debris.",1/28/99,3/29/98,8:18:00,PM
3/28/98 20:30,Death Valley (Furnace Creek Ranch),CA,Fireball,7 secs,"A fireball travelled north to south, from horizon to horizon, due east of our location, at an elevation of about 45 degrees when due ea",2/16/99,3/28/98,8:30:00,PM
3/24/98 22:10,Teague,TX,Fireball,10-12 secs,"Passage of what appeared to be a ""fireball"" from the East to the West",1/28/99,3/24/98,10:10:00,PM
3/24/98 22:00,Fort Pierce/Orlando (between),FL,Fireball,45 minutes,"We watched for 45 minutes 2 lights, then 1 light in the sky. It looked like a orange fireball and stayed with us as we drove north boun",3/19/02,3/24/98,10:00:00,PM
3/20/98 18:00,Okoboji,IA,Fireball,3 minutes,A large fireball came across the sky above the lake. It was yellow then changed to green.,1/28/99,3/20/98,6:00:00,PM
3/18/98 2:00,Trout Run,PA,Fireball,5 min,Good friday Fireball sighted on isolated PA.road,1/31/11,3/18/98,2:00:00,AM
3/16/98 20:56,Bar Harbor,ME,Fireball,20 seconds?,It looked like an audio tape. Was moving very slow in the night.,1/28/99,3/16/98,8:56:00,PM
3/16/98 3:15,Holderness,NH,Fireball,5 sec,"Large greenish blue fireball seen almost overhead, travelling in northerly direction.",1/28/99,3/16/98,3:15:00,AM
3/15/98 22:30,Farina,IL,Fireball,20 min,((HOAX??)) Flaming eyeball floats across the horizon then a glow in sky makes a streak above us in a 60* angle,1/10/09,3/15/98,10:30:00,PM
3/14/98 7:50,Tacoma,WA,Fireball,1 to 5 min,"My mother saw this, she said it came from the north towards her as she was inside looking out her window. It was a large RED FIRE BALL",1/28/99,3/14/98,7:50:00,AM
3/12/98 1:10,Eagle County,CO,Fireball,0:01,"I have seen 5 greenish/blue fireballs in the course of a 2 week period, above and around the Eagle County area of Colorado.",1/28/99,3/12/98,1:10:00,AM
3/7/98 20:00,West Palm Beach (Vero),FL,Fireball,1min,Two lights over ocean exploding into the sea.,3/19/02,3/7/98,8:00:00,PM
3/7/98 18:50,Lehigh Acres,FL,Fireball,3 min,Two glowing fireball objects with a large afterglow spread out behind them.,1/28/99,3/7/98,6:50:00,PM
3/7/98 18:45,Fort Myers,FL,Fireball,1 minute,"2 incoming spheres of light with cone shaped mist eminating from all around the spheres.Standing facing east,the spheres were moving fr",1/28/99,3/7/98,6:45:00,PM
3/7/98 18:17,Benson (Just outside of),NC,Fireball,2 minutes,A comnet shaped object suddenly appeared in the sky and appeared to move across the sky slowly until it turned away from me and disappe,3/19/02,3/7/98,6:17:00,PM
3/5/98 19:00,Norfolk,VA,Fireball,3 seconds,Intensely bright green fireball almost the diameter of the moon shot across the sky. Long bright green trail. Visible for 3 seconds o,1/28/99,3/5/98,7:00:00,PM
3/1/98 2:20,Lodi,WI,fireball,30.sec,green fire ball with spark trail moving from east to west over the Badger ordence army ammo plant it looked like fireworks it was as bi,1/28/99,3/1/98,2:20:00,AM
2/27/98 19:35,Hesperia,CA,Fireball,10 sec.,A bright blue object that streaked across the southern sky from east to west.,1/28/99,2/27/98,7:35:00,PM
2/26/98 20:30,Colorado Springs,CO,Fireball,30-40 sec,A slowly descending Blue-Green Fireball. First Appeared at apx. 52 deg. El. and went down to apx. 0 deg. Disappeared behind Condo's.,1/28/99,2/26/98,8:30:00,PM
2/25/98 20:00,Nashville,TN,Fireball,2 minutes,Unusual Blue Light (Meteorite or Flare) 2 minutes observed traveling south to north.,1/28/99,2/25/98,8:00:00,PM
2/22/98 23:30,Jayuya (Puerto Rico) ?,PR,Fireball,10 secs,A fireball crashed at night and ignited a grass fire that burned several acres. Several witnesses reported seeing something like a pla,1/28/99,2/22/98,11:30:00,PM
2/16/98 18:52,Auburn,WA,Fireball,30 seconds,"It was a clear night, we saw a bright goldenrod colored ball in the sky then it split into two balls aprox the same size and shape trav",1/28/99,2/16/98,6:52:00,PM
2/6/98 0:00,Worcester,MA,Fireball,2-3 seconds,I was driving at midnite and saw a fireball that was blue/green/red/orange travelling at a 45 degree angle downward heading south. I th,1/28/99,2/6/98,12:00:00,AM
2/5/98 7:11,Hart,MI,Fireball,3 minutes,"my sister and i witnessed a ufo on the morning of feb. 5, 1998 From - Fri Feb 06 14:48:57 1998 Received: from colorado.nwlink.com (nobo",4/25/02,2/5/98,7:11:00,AM
1/30/98 21:05,Monroe City (3 miles East of),MO,Fireball,2 seconds,Saw what I believe was a shooting star or space debris. It came down from North to South. Yellow/ Gold in color with a sparkling gold t,8/5/01,1/30/98,9:05:00,PM
1/29/98 21:15,Scranton,KS,Fireball,30-45 seconds,My son and I saw a something slowly falling out of the sky. It looked like a VW on fire very bright and moving very slowly downward.,3/7/98,1/29/98,9:15:00,PM
1/15/98 20:30,Fargo,ND,Fireball,3-6 seconds,"8 glowing red balls the size of quarters weaving in and out of each other, heading SW.",8/28/03,1/15/98,8:30:00,PM
1/13/98 1:00,Minot,ND,Fireball,5 seconds,I observed a large alien craft in the night sky...,1/28/99,1/13/98,1:00:00,AM
1/11/98 6:55,Middletown,NJ,Fireball,5 seconds,3-second fireball flies over me.,11/6/14,1/11/98,6:55:00,AM
1/11/98 0:10,"Colorado Springs (north of, on I-25)",CO,Fireball,15 seconds,"A friend and I witnessed a pulsating, intensely bright, fireball near I-25 between Colorado Springs and Castle Rock. The fireball broke",9/19/02,1/11/98,12:10:00,AM
1/8/98 22:00,"Poole, Dorset (UK/England)",,Fireball,10 seconds?,Sighting of strange orange light (ball of fire?) in Poole Dorset 1998,5/15/06,1/8/98,10:00:00,PM
12/17/97 0:15,Ocala,FL,Fireball,10 seconds,Midnight White Oval / Fireball UFO,12/12/09,12/17/97,12:15:00,AM
12/16/97 23:23,North San Diego,CA,Fireball,apx. one second,Green fireball. Seemed to be too low for a celestial event. Definitely not fireworks.,3/7/98,12/16/97,11:23:00,PM
12/15/97 22:00,Iola,IL,Fireball,10to20min,((HOAX??)) A massive flaming/glowing eyeball floats by then min later a streak of light from space making a 60* angle above us.,1/10/09,12/15/97,10:00:00,PM
12/5/97 2:32,"Guarenas, Miranda (Venezuela)",,Fireball,seconds,I was just listening music from the sat reciever when I looked to the window facing S.W. when I saw the fireball coming down diagonaly,8/10/99,12/5/97,2:32:00,AM
12/1/97 23:30,Paramus (souh of),NJ,Fireball,minutes,Large white fireball over New York City,2/1/07,12/1/97,11:30:00,PM
11/28/97 19:30,Lake Geneva,WI,Fireball,abt 1 hr,"Follow-up to article in Chicago Sun Times 12/3/97 re ""Fireball"" in Will Co, Illinois 12/30. Saw similar in Lake Geneva, WI 11/28/97 ar",6/2/98,11/28/97,7:30:00,PM
11/28/97 0:45,St. Paul,MN,Fireball,"5 secs., max","An orange ""shooting star"" in the SSE area of the sky.",6/2/98,11/28/97,12:45:00,AM
11/23/97 5:50,Albuquerque,NM,Fireball,,there was a red light over the petroglyph national park it went up from the ground then changed to yellow orange color then span really,2/18/01,11/23/97,5:50:00,AM
11/20/97 23:00,Cedar River,MI,Fireball,5 seconds,Bright Green Fireball over the Green Bay of Lake Michigan. Fireball went straight up and then down at high rate of speed. The Fireball,8/10/99,11/20/97,11:00:00,PM
11/14/97 23:15,Redondo Beach,CA,Fireball,2-3 seconds,Blue-Green Light ball streaked in SW driection at low altitude making distinguishable buzzing sound. Object appeared to be traveling at,1/28/99,11/14/97,11:15:00,PM
11/14/97 21:30,Olympia,WA,Fireball,30 seconds,Fireball object in Puget Sound Area,6/6/00,11/14/97,9:30:00,PM
11/14/97 21:10,Winthrop,WA,Fireball,a few minutes,"Saw out of window, thought was meteors. kinda orange.",1/28/99,11/14/97,9:10:00,PM
11/14/97 21:00,Noblesville,IN,Fireball,10-20 seconds,"AS WE WERE LINING UP OUR REFLECTOR TELESCOPE WITH POLARIS. SEEN SOMETHING HIT THE ATMOSPHERE, STOPPED FOR 2-5 SEC. AND DISAPPER. WITHOU",6/2/98,11/14/97,9:00:00,PM
11/1/97 18:50,Doniphan,MO,Fireball,2 min.,2 fireballs fall from sky and light up surroundings,10/15/02,11/1/97,6:50:00,PM
10/16/97 5:34,Hickory,NC,Fireball,3minutes,"I was outside when I saw a red ""fireball"" moving in an oval pattern.",6/23/99,10/16/97,5:34:00,AM
10/15/97 3:00,Lagrange,NC,Fireball,3 SECONDS,"I saw two glowing, softball sized objects fly across the road directly in front of my truck.",8/12/01,10/15/97,3:00:00,AM
9/23/97 20:00,Hyde Park,VT,Fireball,15 seconds,Glowing green ball skirting along grounds of house,6/6/00,9/23/97,8:00:00,PM
9/1/97 20:00,Pleasant View,TN,Fireball,5 seconds,large white fireball or super flare...,10/31/03,9/1/97,8:00:00,PM
8/29/97 21:30,Livermore Falls,ME,Fireball,15 minutes,It finally split into two distinct balls of bright orange fiery lights about 1000 feet above and ahead of us.,1/17/04,8/29/97,9:30:00,PM
8/2/97 22:00,"Hwy. 15 (S)/Hwy. 72 intersection, 1 mi. E of)",MS,Fireball,5 SECONDS,SAW BRIGHT ORANGE FIREBALL CROSSED SKY LEFT TO RIGHT IN FRONT OF CAR..LOW AND BRIGHT FOR 5 SECONDS LEFT TO RIGHT. EXPLODED TO BRIGHT GR,2/16/00,8/2/97,10:00:00,PM
7/30/97 1:30,Fridley,MN,Fireball,4 seconds,"Very large fireball flew over house. No loud noise, just a faint ""whoosh"" as it passed. Very quick.",2/16/00,7/30/97,1:30:00,AM
7/28/97 23:30,Wayzata,MN,Fireball,6 seconds,"Boating on Lake Minnetonka in MN on warm summer night, skies clear, fireball appeared travelling from East to West at about 60 degrees",11/1/98,7/28/97,11:30:00,PM
7/25/97 3:00,Colfax (closer to Weimar),CA,Fireball,1 minute,"Early in the morning, I awoke, rapidly sitting up in bed as if awakened by a bad dream. Without any thought or autonomy on my part, I g",9/19/02,7/25/97,3:00:00,AM
7/22/97 11:45,Tequesta,FL,Fireball,0:01:00,Saw object resembling firework flare streaking across sky. First thought: shooting star but much too large for placement in sky.,9/26/98,7/22/97,11:45:00,AM
7/21/97 2:00,London (UK/England),,Fireball,10 seconds,"Very high up, and shot across the sky, performing and small zig-zag then shooting off",1/28/99,7/21/97,2:00:00,AM
7/15/97 22:30,Las Cruces,NM,Fireball,45--60 min,"Orange, glowing ball moving at height of 50 to 300 feet over and around a city park (Apodaka Park). Pursued by 2--3 helos w/searchlight",11/1/98,7/15/97,10:30:00,PM
7/15/97 21:00,New Jersey,NJ,Fireball,3-5 seconds,about 2 and a half years ago I saw a ball shaped object fly across the sky at a fast speed.,4/1/00,7/15/97,9:00:00,PM
7/15/97 1:05,Prince George (Canada),,Fireball,8-10 seconds,Large bright blue fireball on an accending trajectory,5/24/05,7/15/97,1:05:00,AM
7/14/97,Hayward,CA,Fireball,3/5min. others??,I observed several types of crafts over this period of time and many were daylight sightings.Also may have seen entity(e.t).,1/28/99,7/14/97,,
7/10/97 21:00,Lafayette,IN,Fireball,15 minutes,"The fireballs were hang in one spot in the air. I was driving my truck east on Indiana route 25 into Lafayette, IN. They seemed about",4/2/99,7/10/97,9:00:00,PM
7/1/97 10:30,Langley (Canada),BC,Fireball,5-15mins,The object appeared to be a extemly radiant sphere yellow in color. It hovered then dissapeared suddenly.,12/2/00,7/1/97,10:30:00,AM
6/17/97 21:30,Prescott,AZ,Fireball,5 min,"large, bright, green ""shooting star"", 5 minutes later shock wave + rattling windows. seen to the south.",1/28/99,6/17/97,9:30:00,PM
6/15/97 23:00,Sun City/Menifee,CA,Fireball,10 minutes,Green shapes flying across west horizon above hills where other people had been saying they had seen stuff around there before.,7/5/99,6/15/97,11:00:00,PM
6/15/97 22:00,Ponte Vedra,FL,Fireball,5 seconds,Fast moving yellow cigar shaped fireball over heavily wooded area.,5/24/05,6/15/97,10:00:00,PM
6/15/97 3:00,Las Cruces,NM,Fireball,5 minutes,"Circle shaped red fire ball in Las Cruces, NM",11/19/12,6/15/97,3:00:00,AM
6/15/97 0:30,Lawton,MI,Fireball,I only observed for 5-10,"Green glowing fireballs in the woods near Bankson Lake in Lawton, MI",4/13/10,6/15/97,12:30:00,AM
6/13/97 22:20,Franconia,PA,Fireball,10 seconds,It was a very large bright white fireball with a long fire trail behind it was moving at a very high rate of speed in a NW direction it,2/1/07,6/13/97,10:20:00,PM
6/7/97 19:30,Weatherford (2 & a half miles south of),OK,Fireball,a couple of minutes,It was a huge ball of fire falling one moment then accelerating upwards the next.,8/5/01,6/7/97,7:30:00,PM
5/30/97 20:00,Pooler,GA,Fireball,4 seconds,I was in the car at the gas station when a huge green fireball or light fly across the sky. It must have been going VERY fast. It flew,1/28/99,5/30/97,8:00:00,PM
5/21/97 4:00,Wolf Point,MT,Fireball,5 minutes,"Ball of light in Wolf Point Montana May 21, 1997",11/28/07,5/21/97,4:00:00,AM
5/11/97 23:43,Wright City,MO,Fireball,,"Was blinking on and off.Very hard to look at,was VERY bright.",1/28/99,5/11/97,11:43:00,PM
4/17/97 22:45,Lake DeGray,AR,Fireball,30 to 40 sec,Just found your sight and saw listed a sighting from Arkansas (4/17/97 22:45 Bismarck/Caddo Valley (between) AR Light 30 seconds Orange,4/27/07,4/17/97,10:45:00,PM
4/15/97 2:30,Fort Pierce,FL,Fireball,2 minutes,While traveling north on I-95 we saw what we thought was a shooting star but as it kept coming down it seem to burn up or burst into a,11/1/98,4/15/97,2:30:00,AM
4/4/97 1:00,Regina (Canada),SK,Fireball,1 and a half hours,"I was driving down a stretch of highway, just outside of regina. I was about an hour or so from reaching moosejaw. With me was my mothe",8/11/04,4/4/97,1:00:00,AM
3/21/97 21:00,Yucaipa,CA,Fireball,2 minutes,A single orange glowing object moving East at a steady speed. Began to drop flaming objects like the shards from a welders torch. Aft,3/7/98,3/21/97,9:00:00,PM
3/13/97 22:00,Glendale,AZ,Fireball,2 hours,"Fireball on the top of mountain behind Luke Air Force Base, AZ.",5/29/11,3/13/97,10:00:00,PM
3/1/97 21:20,Louisville,KY,Fireball,2 seconds,A hovering ball of orange light that came back twice,8/5/01,3/1/97,9:20:00,PM
2/15/97 21:30,Harrisonburg,VA,Fireball,1-2 seconds,"I saw a ball of light, which quickly disappeared.",8/28/03,2/15/97,9:30:00,PM
1/16/97 6:30,Seguin,TX,Fireball,5 seconds,"San Antonio Express-News ran 3 stories on the 'UFO' that was found in a rancher's field.

From San Antonio Express-News story, 2 witn",3/7/98,1/16/97,6:30:00,AM
1/15/97 23:00,"Ellensburg (? on a pass just pass, just east of)",WA,Fireball,40 seconds,Orange orb,2/25/03,1/15/97,11:00:00,PM
1/13/97 17:30,Lombard,IL,Fireball,30 minutes,While my friend and I were out sledding by my house we saw a comet-like object and eventually nine other similar objects appeared.,4/28/01,1/13/97,5:30:00,PM
1/5/97 17:00,Beirut (Lebanon),,Fireball,15 seconds,"me and my wife bringing our chuild from the school,we both saw around shaped fireball with a tail around ahundred meter long passing ju",6/6/00,1/5/97,5:00:00,PM
12/12/96 5:30,Upland,CA,Fireball,5 seconds,Early morning driving to work a beautiful bright green colored sphere moving very fast crossed my path about one quarter mile in front,5/24/99,12/12/96,5:30:00,AM
12/11/96 19:55,Gulf Breeze,FL,Fireball,one hour,"Large red firy orange balls in a figure approaching a triangle in shape

40 years old , some graduate school,",3/7/98,12/11/96,7:55:00,PM
12/4/96 2:00,Peshawar (Pakistan),,Fireball,2 minutes apporx,dear fellows...i don't know...either you all will believe me or not...but i don't care..itz about 6 years ago...when i became one of th,4/25/02,12/4/96,2:00:00,AM
11/30/96 23:00,Amarillo (east of),TX,Fireball,,"Flash of light seen on 11/30/15, east of Amarillo.",12/10/15,11/30/96,11:00:00,PM
11/14/96 19:00,Hobe Sound,FL,Fireball,5 seconds,Green fireball moving at high rate of speed.,3/7/98,11/14/96,7:00:00,PM
10/1/96 22:30,The Woodlands,TX,Fireball,2-3 minutes,2 orange fireballs moving across sky ~ crazy acrobatics,12/12/11,10/1/96,10:30:00,PM
9/18/96 0:20,Ann Arbor,MI,Fireball,5 sec.,"Falling white light made ""u"" turn and disappeared.",7/16/06,9/18/96,12:20:00,AM
9/15/96 23:30,Fort Nelson (Canada),BC,Fireball,1 min.,The round lights looked very hot and veried in color as they pulsated and hovered over the valley.,10/12/01,9/15/96,11:30:00,PM
9/15/96 23:30,Fort Nelson (Canada),BC,Fireball,15 min.,"It was about 11:30 pm, A friend and I were on our way to attend a collage course in B.C.. We saw what looked like 3 round large balls o",2/24/01,9/15/96,11:30:00,PM
9/1/96 22:30,Wabeno,WI,Fireball,15 seconds,"orange ball seen following a secret aircrat, at 450 mphin the northwoods of wisconsin.",11/11/03,9/1/96,10:30:00,PM
